SongID,ArtistID,AlbumID,SongTitle,ReleaseYear,PopularityScore
8212,983,257,Song_8212,2004,96
8213,167,1623,Song_8213,1985,51
8214,250,1621,Song_8214,2005,75
8215,852,1095,Song_8215,2012,50
8216,338,454,Song_8216,1993,75
8217,990,497,Song_8217,1996,77
8218,1015,1511,Song_8218,1985,94
8219,541,1076,Song_8219,1985,69
8220,430,1316,Song_8220,1984,54
8221,356,1365,Song_8221,2005,79
8222,111,1017,Song_8222,2021,83
8223,782,1552,Song_8223,1982,75
8224,308,1136,Song_8224,2007,58
8225,718,1993,Song_8225,1980,98
8226,841,1808,Song_8226,1992,56
8227,534,1847,Song_8227,1989,93
8228,472,2069,Song_8228,2023,87
8229,1049,1209,Song_8229,2021,94
8230,692,1423,Song_8230,2016,98
8231,634,650,Song_8231,2023,92
8232,579,1220,Song_8232,1984,69
8233,1011,2155,Song_8233,2003,84
8234,498,1401,Song_8234,2011,74
8235,314,1962,Song_8235,2005,94
8236,247,987,Song_8236,2003,56
8237,812,1524,Song_8237,1992,90
8238,744,471,Song_8238,2014,81
8239,172,2144,Song_8239,2007,97
8240,1015,2140,Song_8240,2013,82
8241,762,1135,Song_8241,1994,69
8242,1063,2156,,2011,64
8243,361,1764,Song_8243,2008,73
8244,382,1651,Song_8244,2023,79
8245,383,1030,Song_8245,1983,77
8246,792,795,Song_8246,1982,53
8247,321,1041,,1999,87
8248,1000,1836,Song_8248,2018,84
8249,865,2115,Song_8249,2019,86
8250,451,565,Song_8250,2019,73
8251,531,340,Song_8251,1987,75
8252,412,1912,Song_8252,1985,73
8253,818,1207,Song_8253,1983,77
8254,522,1193,Song_8254,2009,83
8255,1003,1385,Song_8255,1988,69
8256,599,1424,Song_8256,1989,53
8257,395,502,Song_8257,2009,84
8258,302,570,Song_8258,1983,95
8259,439,286,Song_8259,2004,91
8260,480,821,Song_8260,2024,57
8261,994,1565,Song_8261,2019,99
8262,688,440,Song_8262,1998,83
8263,661,1247,,2001,55
8264,695,1822,Song_8264,1999,83
8265,227,1110,Song_8265,2009,71
8266,852,762,Song_8266,1994,54
8267,487,1855,Song_8267,1999,64
8268,159,1100,Song_8268,2007,63
8269,598,1065,Song_8269,2005,51
8270,325,1603,Song_8270,2007,77
8271,312,1187,Song_8271,2001,83
8272,760,2095,Song_8272,2020,88
8273,302,1813,Song_8273,1999,84
8274,883,959,Song_8274,2014,51
8275,468,1804,Song_8275,1980,99
8276,564,1036,Song_8276,2001,71
8277,1003,580,Song_8277,2020,61
8278,196,1631,Song_8278,2003,55
8279,321,506,Song_8279,1987,56
8280,150,1820,Song_8280,2021,95
8281,256,1835,Song_8281,2004,59
8282,754,1500,Song_8282,1999,61
8283,374,345,Song_8283,2014,50
8284,966,429,Song_8284,2009,51
8285,162,670,Song_8285,2019,54
8286,771,1379,Song_8286,2009,67
8287,397,712,Song_8287,1996,74
8288,608,747,Song_8288,1989,52
8289,961,1696,Song_8289,1986,72
8290,369,534,Song_8290,1982,95
8291,692,1574,Song_8291,2019,90
8292,474,1674,Song_8292,1982,57
8293,290,1675,Song_8293,1997,85
8294,133,1352,Song_8294,2001,80
8295,663,1495,Song_8295,2014,75
8296,1080,740,Song_8296,1991,79
8297,286,1172,Song_8297,1990,58
8298,233,306,Song_8298,1995,75
8299,1039,1889,Song_8299,1988,80
8300,952,1004,Song_8300,2001,92
8301,201,992,Song_8301,1995,86
8302,593,1047,Song_8302,1996,55
8303,818,1628,Song_8303,1992,88
8304,855,423,Song_8304,2017,85
8305,1070,1875,Song_8305,1997,95
8306,121,1173,Song_8306,1980,60
8307,873,472,Song_8307,2023,83
8308,173,619,,2016,76
8309,471,1496,Song_8309,2022,94
8310,945,551,Song_8310,2004,60
8311,689,893,Song_8311,2016,61
8312,678,1896,Song_8312,2004,96
8313,235,1268,Song_8313,2011,73
8314,238,2025,Song_8314,1998,56
8315,464,1065,Song_8315,2017,59
8316,946,204,Song_8316,2016,72
8317,320,1406,Song_8317,1987,62
8318,1031,1097,Song_8318,1996,61
8319,452,739,Song_8319,1997,72
8320,409,1397,Song_8320,2007,77
8321,860,1701,Song_8321,2006,75
8322,883,1161,Song_8322,2001,83
8323,568,1583,Song_8323,2021,67
8324,582,307,Song_8324,2011,54
8325,644,981,Song_8325,1997,86
8326,608,2164,Song_8326,1996,76
8327,936,1743,Song_8327,2015,95
8328,186,1372,Song_8328,2010,96
8329,490,1493,Song_8329,1993,52
8330,1076,1709,Song_8330,2014,92
8331,1077,1948,Song_8331,1994,53
8332,218,1500,Song_8332,1995,90
8333,678,358,Song_8333,1988,75
8334,957,1895,Song_8334,1992,76
8335,747,2133,Song_8335,2022,67
8336,1014,367,Song_8336,1999,51
8337,358,456,Song_8337,2008,93
8338,485,1370,Song_8338,1980,72
8339,1035,1263,Song_8339,1997,54
8340,488,1294,Song_8340,2004,65
8341,250,1077,Song_8341,2012,86
8342,209,228,Song_8342,2006,70
8343,442,1656,Song_8343,1983,50
8344,730,1269,Song_8344,2008,66
8345,700,579,Song_8345,1980,84
8346,861,1220,Song_8346,2001,78
8347,659,1366,Song_8347,2011,77
8348,156,600,Song_8348,1992,50
8349,469,467,Song_8349,1988,58
8350,253,436,Song_8350,2022,52
8351,1059,2187,Song_8351,1986,95
8352,685,1411,Song_8352,2021,61
8353,583,680,Song_8353,1991,62
8354,626,2010,Song_8354,1980,74
8355,932,1495,Song_8355,2005,97
8356,462,1940,Song_8356,2010,77
8357,459,2071,Song_8357,1992,90
8358,324,1016,Song_8358,2012,98
8359,669,549,Song_8359,1987,87
8360,189,1136,Song_8360,1990,93
8361,501,1110,Song_8361,2008,73
8362,832,861,Song_8362,2005,91
8363,547,1977,Song_8363,1981,70
8364,135,704,Song_8364,2002,51
8365,430,2133,Song_8365,1987,87
8366,767,1498,Song_8366,2009,53
8367,956,992,Song_8367,1995,55
8368,558,1264,Song_8368,1988,83
8369,176,1189,Song_8369,1997,51
8370,249,1173,Song_8370,2021,61
8371,885,569,Song_8371,1990,88
8372,265,1766,Song_8372,2005,66
8373,661,478,Song_8373,1985,66
8374,154,657,Song_8374,1992,83
8375,319,539,Song_8375,1997,71
8376,969,1755,Song_8376,2007,67
8377,622,1003,Song_8377,2003,86
8378,693,1413,Song_8378,1985,63
8379,151,1907,Song_8379,1984,59
8380,1041,478,Song_8380,2014,79
8381,748,1594,Song_8381,1982,68
8382,956,847,Song_8382,1983,62
8383,127,1053,,2022,57
8384,910,1115,Song_8384,1993,60
8385,814,517,Song_8385,2018,55
8386,298,1166,Song_8386,1983,94
8387,961,742,Song_8387,2015,78
8388,595,831,Song_8388,1994,72
8389,135,1979,Song_8389,1993,95
8390,123,1624,Song_8390,1985,70
8391,357,1790,Song_8391,1989,76
8392,281,1862,Song_8392,1980,93
8393,755,656,Song_8393,2011,97
8394,639,916,Song_8394,2006,80
8395,1022,1045,Song_8395,2003,56
8396,566,1108,Song_8396,1994,59
8397,445,1792,Song_8397,1981,58
8398,559,350,Song_8398,2014,67
8399,303,993,Song_8399,1997,56
8400,573,1431,Song_8400,2017,76
8401,323,1831,Song_8401,1991,95
8402,469,2138,Song_8402,2016,85
8403,638,933,Song_8403,1986,88
8404,151,1491,Song_8404,1980,71
8405,730,2137,Song_8405,2004,75
8406,324,1991,Song_8406,1982,61
8407,516,833,Song_8407,2020,94
8408,390,2088,Song_8408,1988,51
8409,1074,635,Song_8409,2023,74
8410,315,2138,Song_8410,1995,52
8411,796,1445,Song_8411,2018,54
8412,206,1234,Song_8412,1980,70
8413,620,851,Song_8413,2003,51
8414,113,1676,Song_8414,2020,98
8415,116,513,Song_8415,1992,66
8416,466,1150,Song_8416,1997,86
8417,990,1586,Song_8417,1991,60
8418,144,600,Song_8418,1995,77
8419,177,1867,Song_8419,2009,52
8420,204,985,Song_8420,2000,69
8421,111,621,Song_8421,1989,66
8422,724,474,Song_8422,1983,53
8423,207,399,Song_8423,2001,93
8424,742,490,Song_8424,2002,76
8425,225,254,Song_8425,2001,72
8426,907,1764,Song_8426,1985,58
8427,866,1938,Song_8427,1995,75
8428,338,850,Song_8428,2008,51
8429,859,1362,Song_8429,2021,78
8430,1042,1903,,2004,64
8431,925,1611,Song_8431,2015,65
8432,224,1065,Song_8432,1993,81
8433,333,208,Song_8433,1991,89
8434,130,1540,Song_8434,1986,64
8435,279,640,Song_8435,2018,69
8436,498,2147,Song_8436,2015,51
8437,320,842,Song_8437,1983,94
8438,1015,1700,Song_8438,2014,87
8439,591,329,Song_8439,2000,64
8440,641,1168,Song_8440,1999,91
8441,628,730,Song_8441,1982,83
8442,513,999,Song_8442,2003,75
8443,394,2104,Song_8443,2023,57
8444,1061,1966,Song_8444,1994,62
8445,1077,554,Song_8445,2005,69
8446,1060,625,Song_8446,2000,60
8447,211,1523,Song_8447,2004,74
8448,340,1300,Song_8448,2002,95
8449,435,1921,Song_8449,2010,78
8450,751,1312,Song_8450,1994,79
8451,828,1701,Song_8451,2009,69
8452,365,742,Song_8452,2007,54
8453,330,1967,Song_8453,1999,70
8454,1028,1787,Song_8454,1991,99
8455,1024,2119,Song_8455,2014,86
8456,652,1715,Song_8456,1994,70
8457,635,282,Song_8457,2004,86
8458,506,1932,Song_8458,2004,85
8459,943,1682,Song_8459,2021,73
8460,580,1798,Song_8460,1995,96
8461,305,319,Song_8461,2020,64
8462,911,1887,Song_8462,1980,83
8463,1053,1136,Song_8463,1992,82
8464,937,1714,Song_8464,1999,52
8465,396,1883,Song_8465,2007,77
8466,784,1433,Song_8466,1984,60
8467,1088,1627,Song_8467,2017,99
8468,782,822,Song_8468,2009,63
8469,775,1138,Song_8469,2010,66
8470,147,1680,Song_8470,2019,63
8471,138,1475,Song_8471,2000,88
8472,794,1463,Song_8472,2020,53
8473,636,2030,Song_8473,2017,99
8474,574,1945,Song_8474,2005,98
8475,890,1000,,2006,69
8476,197,337,Song_8476,1987,66
8477,850,1247,Song_8477,1983,79
8478,932,524,Song_8478,2010,63
8479,699,1443,Song_8479,1998,98
8480,381,930,Song_8480,1983,63
8481,515,1382,Song_8481,2011,74
8482,737,701,Song_8482,2001,61
8483,290,1835,Song_8483,2008,78
8484,918,2149,Song_8484,2004,70
8485,251,1712,Song_8485,2008,73
8486,965,1689,Song_8486,1993,54
8487,215,1108,Song_8487,2007,64
8488,755,1391,Song_8488,1999,55
8489,168,936,Song_8489,1998,87
8490,1090,269,Song_8490,2016,96
8491,292,1090,Song_8491,2021,82
8492,552,1811,Song_8492,2022,91
8493,666,1803,Song_8493,2023,74
8494,332,601,,1988,89
8495,755,1464,Song_8495,2010,84
8496,969,545,,1982,57
8497,182,1448,,1986,94
8498,519,1737,Song_8498,1980,51
8499,682,2074,Song_8499,2007,93
8500,977,936,Song_8500,1995,66
8501,491,1265,Song_8501,1998,77
8502,959,1283,Song_8502,1999,64
8503,488,354,Song_8503,1985,60
8504,777,639,Song_8504,1985,70
8505,1041,2087,Song_8505,2009,90
8506,915,695,Song_8506,2020,74
8507,930,529,Song_8507,1993,99
8508,872,357,Song_8508,2013,77
8509,616,1596,Song_8509,2014,72
8510,215,990,Song_8510,1982,88
8511,377,1875,Song_8511,1991,66
8512,819,973,Song_8512,1998,72
8513,895,467,Song_8513,2002,61
8514,958,1402,Song_8514,1984,93
8515,943,2173,Song_8515,1991,88
8516,999,590,Song_8516,1992,66
8517,711,1310,Song_8517,2008,52
8518,106,1638,Song_8518,1999,84
8519,878,1758,Song_8519,1985,56
8520,552,2069,Song_8520,2000,87
8521,242,1530,Song_8521,1999,85
8522,180,1677,Song_8522,1989,96
8523,812,905,Song_8523,2012,52
8524,611,1612,Song_8524,1985,90
8525,858,1676,Song_8525,1986,59
8526,1022,1433,Song_8526,2010,87
8527,639,1116,Song_8527,2021,53
8528,122,1748,Song_8528,2016,64
8529,812,705,Song_8529,2005,70
8530,217,1983,Song_8530,1987,61
8531,993,1785,Song_8531,1991,82
8532,605,1785,Song_8532,2013,96
8533,666,2184,Song_8533,1996,92
8534,767,1795,Song_8534,2010,84
8535,262,1407,Song_8535,1984,99
8536,358,837,,2014,74
8537,376,279,Song_8537,2008,82
8538,263,213,Song_8538,2016,71
8539,279,1712,,2004,81
8540,627,803,Song_8540,2017,91
8541,393,1531,Song_8541,2016,73
8542,193,711,Song_8542,2009,56
8543,337,2121,Song_8543,2015,65
8544,373,891,Song_8544,2019,92
8545,706,1241,Song_8545,2006,84
8546,564,1590,Song_8546,2000,78
8547,966,590,Song_8547,2016,61
8548,958,2104,Song_8548,2010,92
8549,135,2061,Song_8549,2016,60
8550,596,371,Song_8550,2012,98
8551,770,1443,Song_8551,2001,76
8552,354,1324,Song_8552,2016,78
8553,612,2192,Song_8553,2011,68
8554,520,1936,Song_8554,1988,78
8555,975,1374,Song_8555,1996,87
8556,1073,663,Song_8556,2015,61
8557,446,1806,Song_8557,2005,79
8558,620,416,Song_8558,2014,58
8559,650,1191,Song_8559,1988,83
8560,597,1943,Song_8560,1980,87
8561,263,1592,Song_8561,1986,77
8562,1086,1168,Song_8562,1997,80
8563,1048,349,Song_8563,2022,50
8564,857,2002,Song_8564,2022,90
8565,849,1638,Song_8565,1995,72
8566,505,460,Song_8566,2013,73
8567,1010,449,Song_8567,2017,56
8568,861,721,Song_8568,1993,91
8569,320,2126,Song_8569,1981,54
8570,586,1458,Song_8570,2006,54
8571,366,2135,Song_8571,1988,63
8572,750,801,Song_8572,2018,72
8573,993,1542,Song_8573,1982,52
8574,408,227,Song_8574,2003,60
8575,834,1169,Song_8575,2015,64
8576,519,1912,Song_8576,2011,51
8577,250,400,Song_8577,2012,79
8578,492,1403,Song_8578,2002,97
8579,1012,806,Song_8579,2001,60
8580,291,1986,Song_8580,2017,55
8581,214,556,Song_8581,1993,95
8582,371,1843,Song_8582,1987,87
8583,879,1789,Song_8583,2016,55
8584,940,1501,Song_8584,1986,60
8585,791,451,Song_8585,2021,80
8586,648,2032,Song_8586,2015,60
8587,958,304,Song_8587,1988,77
8588,718,1107,Song_8588,1982,55
8589,1036,988,Song_8589,1996,92
8590,809,1908,Song_8590,1984,75
8591,244,1537,Song_8591,2005,71
8592,738,1143,Song_8592,1998,69
8593,572,946,Song_8593,2007,89
8594,1088,912,Song_8594,1985,96
8595,631,2149,Song_8595,1999,91
8596,690,1703,Song_8596,2008,66
8597,592,1690,Song_8597,2013,54
8598,1016,1362,Song_8598,2021,53
8599,231,1480,Song_8599,1984,87
8600,383,776,Song_8600,2018,57
8601,214,1348,Song_8601,2022,59
8602,1041,1325,Song_8602,1991,63
8603,930,567,Song_8603,2021,54
8604,454,769,Song_8604,2017,82
8605,547,2106,Song_8605,2007,69
8606,168,1913,Song_8606,2021,70
8607,912,485,Song_8607,2015,66
8608,1047,1061,Song_8608,1992,62
8609,900,2190,Song_8609,1990,80
8610,761,1179,Song_8610,2023,72
8611,310,1329,Song_8611,1983,79
8612,527,797,Song_8612,2005,77
8613,373,511,Song_8613,2017,77
8614,217,1311,,1990,82
8615,888,306,Song_8615,2008,70
8616,313,1251,Song_8616,1993,87
8617,714,311,Song_8617,2012,80
8618,148,1530,Song_8618,2012,76
8619,154,1540,Song_8619,2024,94
8620,326,1136,Song_8620,2019,94
8621,111,1102,Song_8621,1992,62
8622,232,955,Song_8622,2007,69
8623,225,1876,Song_8623,1994,67
8624,796,1930,Song_8624,2010,95
8625,969,1401,Song_8625,1999,81
8626,1032,1052,Song_8626,2023,97
8627,761,1465,Song_8627,1995,75
8628,812,1408,Song_8628,2013,61
8629,887,461,Song_8629,2017,73
8630,261,1537,Song_8630,2008,51
8631,708,1662,Song_8631,2004,87
8632,840,1299,Song_8632,1993,57
8633,728,1091,Song_8633,1998,65
8634,641,1590,Song_8634,2016,80
8635,722,955,Song_8635,2008,53
8636,1044,1139,Song_8636,2023,84
8637,921,506,Song_8637,2012,83
8638,984,1002,Song_8638,2013,55
8639,969,504,Song_8639,2011,58
8640,621,723,Song_8640,2018,69
8641,1023,355,Song_8641,1991,58
8642,1018,2105,Song_8642,2023,59
8643,131,260,Song_8643,2019,58
8644,907,1723,Song_8644,2001,78
8645,491,2087,Song_8645,2012,96
8646,255,1945,Song_8646,1994,67
8647,1010,2116,Song_8647,2015,79
8648,396,1858,Song_8648,1985,78
8649,108,355,Song_8649,1983,79
8650,318,342,Song_8650,2006,65
8651,316,1858,,2000,56
8652,549,1249,Song_8652,2010,68
8653,1025,1420,Song_8653,2000,89
8654,837,1621,Song_8654,2006,83
8655,135,762,Song_8655,2008,86
8656,983,1653,Song_8656,2014,72
8657,1041,1467,Song_8657,2018,88
8658,448,2115,Song_8658,1996,68
8659,977,702,,2019,60
8660,212,1439,Song_8660,2008,94
8661,193,2081,Song_8661,2006,93
8662,128,1573,Song_8662,1998,63
8663,335,1169,Song_8663,1989,93
8664,120,643,Song_8664,1980,77
8665,933,1133,Song_8665,2010,57
8666,816,554,Song_8666,2009,94
8667,955,1547,Song_8667,2009,58
8668,849,2077,Song_8668,2023,73
8669,587,380,Song_8669,2023,95
8670,150,1339,Song_8670,2003,98
8671,428,1990,Song_8671,2006,68
8672,240,869,Song_8672,2012,79
8673,660,1875,Song_8673,2010,91
8674,682,765,Song_8674,2012,71
8675,924,1453,Song_8675,2016,61
8676,495,2118,Song_8676,2004,72
8677,251,700,Song_8677,1989,60
8678,242,1987,Song_8678,2007,58
8679,661,1915,Song_8679,2021,77
8680,484,1495,Song_8680,1987,91
8681,1086,1135,Song_8681,1988,64
8682,921,1924,Song_8682,1996,75
8683,754,2126,Song_8683,2011,73
8684,180,1612,Song_8684,2006,61
8685,556,1993,Song_8685,1991,69
8686,401,1102,Song_8686,2007,95
8687,436,1576,Song_8687,2013,91
8688,883,1990,Song_8688,2022,80
8689,1075,457,Song_8689,2008,62
8690,432,2181,Song_8690,2003,60
8691,358,1190,Song_8691,2006,87
8692,736,2074,Song_8692,1995,82
8693,203,954,Song_8693,2023,63
8694,1001,1666,Song_8694,2001,60
8695,392,235,Song_8695,1982,97
8696,463,1588,Song_8696,2015,54
8697,232,1094,Song_8697,1990,74
8698,302,1358,Song_8698,2000,79
8699,433,1050,Song_8699,2014,70
8700,1044,1384,Song_8700,2014,73
8701,951,232,Song_8701,2014,95
8702,292,1054,Song_8702,2019,91
8703,1088,418,Song_8703,2016,85
8704,596,1425,Song_8704,1991,85
8705,173,682,Song_8705,1998,70
8706,655,677,Song_8706,2020,65
8707,478,1507,Song_8707,2007,86
8708,325,1359,Song_8708,2003,87
8709,137,402,Song_8709,2006,52
8710,1054,2114,Song_8710,1993,60
8711,526,2185,Song_8711,2016,96
8712,1069,1989,Song_8712,1981,83
8713,602,779,Song_8713,2014,96
8714,625,1959,Song_8714,2014,87
8715,551,910,Song_8715,2008,51
8716,987,1118,Song_8716,1992,81
8717,157,359,Song_8717,1993,91
8718,430,236,Song_8718,2004,85
8719,615,434,Song_8719,2006,87
8720,971,2195,Song_8720,1999,50
8721,863,1017,Song_8721,1983,94
8722,1036,1192,Song_8722,2013,78
8723,364,655,Song_8723,2005,92
8724,644,1698,Song_8724,1987,70
8725,658,943,Song_8725,2003,90
8726,885,2134,Song_8726,1980,63
8727,907,2026,Song_8727,2023,90
8728,234,1947,Song_8728,2018,99
8729,543,547,Song_8729,2018,50
8730,790,1542,Song_8730,2023,92
8731,501,1880,Song_8731,2017,74
8732,390,920,Song_8732,2017,80
8733,473,1938,Song_8733,1982,81
8734,482,1821,Song_8734,2023,98
8735,1011,1042,Song_8735,2014,78
8736,209,1268,Song_8736,1991,99
8737,1016,293,Song_8737,1987,63
8738,1095,862,Song_8738,1996,95
8739,599,328,Song_8739,2015,56
8740,755,1050,Song_8740,2023,84
8741,1054,1789,Song_8741,1984,57
8742,385,2003,Song_8742,2010,96
8743,471,220,Song_8743,1999,71
8744,570,1901,Song_8744,2002,88
8745,171,272,Song_8745,2000,94
8746,134,1199,Song_8746,2011,60
8747,219,979,Song_8747,2011,64
8748,513,507,Song_8748,1993,92
8749,1013,780,Song_8749,1983,94
8750,982,270,Song_8750,1995,80
8751,166,1861,Song_8751,2022,82
8752,958,1283,Song_8752,1994,63
8753,237,513,Song_8753,2021,81
8754,437,1942,Song_8754,1989,74
8755,155,515,Song_8755,1995,88
8756,679,961,Song_8756,2020,59
8757,871,1071,Song_8757,2017,82
8758,102,1527,Song_8758,2014,81
8759,944,1083,Song_8759,1994,82
8760,285,1323,Song_8760,2010,96
8761,1019,445,Song_8761,2016,67
8762,764,1078,Song_8762,2000,81
8763,346,1403,Song_8763,1984,65
8764,1037,2061,Song_8764,2000,72
8765,859,218,,2023,60
8766,402,1812,Song_8766,1992,73
8767,916,854,Song_8767,1989,57
8768,519,1007,Song_8768,2017,77
8769,210,801,Song_8769,2009,73
8770,188,1144,Song_8770,2006,97
8771,307,1552,Song_8771,1996,67
8772,174,1780,Song_8772,2012,75
8773,1004,1974,Song_8773,1982,58
8774,816,1862,Song_8774,1995,74
8775,470,350,Song_8775,2011,88
8776,943,1510,Song_8776,2000,97
8777,122,347,Song_8777,1983,67
8778,768,943,Song_8778,2023,50
8779,909,1124,Song_8779,2012,93
8780,394,1146,Song_8780,1989,68
8781,1075,596,Song_8781,1996,72
8782,319,779,Song_8782,1988,75
8783,257,932,Song_8783,2017,63
8784,183,696,Song_8784,1981,90
8785,932,1853,Song_8785,1998,63
8786,750,437,,2018,91
8787,669,1289,Song_8787,2019,90
8788,821,1468,Song_8788,1984,63
8789,777,1546,Song_8789,2013,53
8790,284,1925,Song_8790,1999,98
8791,549,2177,Song_8791,1982,80
8792,344,674,Song_8792,2024,74
8793,1038,1058,,1989,73
8794,263,1683,Song_8794,2009,65
8795,306,1620,Song_8795,2020,94
8796,127,1460,Song_8796,2023,99
8797,850,2089,Song_8797,1999,92
8798,486,1548,Song_8798,2017,88
8799,726,1955,Song_8799,1997,75
8800,571,256,Song_8800,2005,82
8801,251,585,Song_8801,2008,85
8802,966,1423,Song_8802,1989,81
8803,446,1972,Song_8803,2005,91
8804,702,824,Song_8804,1989,67
8805,896,520,Song_8805,1983,63
8806,260,1965,Song_8806,1999,78
8807,288,941,Song_8807,1980,64
8808,422,800,Song_8808,1982,89
8809,794,608,Song_8809,2021,82
8810,878,2068,Song_8810,1999,65
8811,402,1106,Song_8811,2016,65
8812,342,1578,Song_8812,1996,69
8813,553,1142,Song_8813,1991,80
8814,418,1327,Song_8814,1995,83
8815,855,1396,Song_8815,2010,52
8816,239,1108,Song_8816,2022,61
8817,466,959,Song_8817,1984,99
8818,514,1077,Song_8818,2018,98
8819,994,1102,Song_8819,2015,92
8820,490,873,Song_8820,1990,69
8821,693,1207,Song_8821,1998,83
8822,346,829,Song_8822,2014,59
8823,563,921,Song_8823,2005,62
8824,749,1678,Song_8824,1991,83
8825,351,518,Song_8825,1999,69
8826,1074,1395,Song_8826,2000,74
8827,1029,410,Song_8827,1998,82
8828,952,1653,Song_8828,2018,57
8829,947,1384,Song_8829,1980,57
8830,268,1217,Song_8830,2015,88
8831,245,845,Song_8831,2001,64
8832,299,1503,Song_8832,2018,54
8833,674,2112,Song_8833,1986,58
8834,474,946,Song_8834,2013,99
8835,483,665,Song_8835,2001,92
8836,296,889,Song_8836,2019,74
8837,711,1029,Song_8837,2015,84
8838,157,442,Song_8838,2001,71
8839,956,377,Song_8839,2010,92
8840,819,1052,Song_8840,2014,83
8841,956,257,Song_8841,2009,91
8842,822,1236,Song_8842,1982,50
8843,454,1334,Song_8843,1984,54
8844,821,355,Song_8844,2017,69
8845,996,2175,Song_8845,2016,92
8846,163,608,Song_8846,2013,90
8847,1066,1221,Song_8847,2000,59
8848,796,1051,Song_8848,2012,58
8849,695,1275,,2004,72
8850,998,1255,Song_8850,1982,57
8851,123,1261,Song_8851,2021,55
8852,526,702,Song_8852,1987,86
8853,144,1439,Song_8853,2002,96
8854,742,1104,Song_8854,2008,58
8855,1086,1202,Song_8855,2016,98
8856,696,1119,Song_8856,2016,89
8857,418,2076,Song_8857,2016,71
8858,625,1641,Song_8858,1987,93
8859,494,297,Song_8859,1985,51
8860,1015,1952,Song_8860,1993,69
8861,273,1076,Song_8861,1990,79
8862,811,2125,Song_8862,2005,51
8863,1090,2165,Song_8863,2002,82
8864,346,248,Song_8864,1991,94
8865,803,2104,Song_8865,2015,69
8866,541,1523,Song_8866,2022,82
8867,722,1516,Song_8867,1983,90
8868,1070,873,Song_8868,2007,58
8869,998,1318,Song_8869,1996,97
8870,914,346,Song_8870,1987,74
8871,541,1375,Song_8871,2003,62
8872,735,982,Song_8872,2022,97
8873,635,825,Song_8873,2005,94
8874,112,941,Song_8874,2003,73
8875,319,1985,Song_8875,2015,70
8876,1036,1986,Song_8876,2018,61
8877,542,201,Song_8877,2020,98
8878,1071,2006,Song_8878,1988,96
8879,638,1601,Song_8879,1985,60
8880,495,1598,Song_8880,2001,72
8881,119,1313,Song_8881,2021,92
8882,107,1205,Song_8882,1985,61
8883,466,1046,Song_8883,2004,55
8884,187,1688,Song_8884,1987,51
8885,587,570,Song_8885,1998,67
8886,481,1623,Song_8886,1981,98
8887,554,2158,Song_8887,1981,54
8888,529,1623,Song_8888,1985,81
8889,782,533,Song_8889,2011,75
8890,892,1621,Song_8890,2021,57
8891,866,1753,Song_8891,1985,99
8892,733,1612,Song_8892,1998,96
8893,469,210,Song_8893,2003,67
8894,263,780,Song_8894,1981,76
8895,849,1817,,2023,56
8896,235,2190,Song_8896,1984,83
8897,349,436,Song_8897,2002,54
8898,458,756,Song_8898,2001,88
8899,118,1835,Song_8899,2004,59
8900,191,618,Song_8900,1980,53
8901,176,340,Song_8901,1983,58
8902,103,869,Song_8902,2007,67
8903,753,228,Song_8903,1984,92
8904,717,233,Song_8904,1981,66
8905,135,1080,Song_8905,1997,76
8906,979,429,Song_8906,1981,53
8907,532,516,Song_8907,2006,95
8908,864,1297,Song_8908,2007,97
8909,190,315,Song_8909,1998,80
8910,484,1017,Song_8910,2012,87
8911,828,2147,Song_8911,2011,70
8912,281,1685,Song_8912,2018,90
8913,401,1748,Song_8913,2020,59
8914,242,1048,Song_8914,2000,52
8915,470,1822,Song_8915,1981,54
8916,229,1116,Song_8916,1994,66
8917,1008,297,Song_8917,2014,55
8918,444,1372,Song_8918,2004,51
8919,334,1916,Song_8919,2012,57
8920,259,315,Song_8920,2003,73
8921,545,1198,Song_8921,2017,84
8922,403,823,Song_8922,2011,94
8923,204,1902,Song_8923,1981,72
8924,491,1434,Song_8924,1994,94
8925,200,1244,Song_8925,1982,88
8926,263,651,Song_8926,1982,59
8927,913,252,Song_8927,2022,72
8928,1067,349,Song_8928,2008,50
8929,642,1203,Song_8929,1989,63
8930,789,792,Song_8930,2021,92
8931,699,606,Song_8931,2007,59
8932,660,1700,Song_8932,1982,85
8933,526,955,Song_8933,2001,90
8934,101,914,Song_8934,1980,98
8935,427,424,Song_8935,2024,61
8936,944,1773,Song_8936,1994,74
8937,412,230,Song_8937,1991,95
8938,710,1783,Song_8938,2024,75
8939,655,968,Song_8939,2016,73
8940,829,1250,Song_8940,2004,94
8941,657,1572,Song_8941,2001,58
8942,475,1234,Song_8942,2017,70
8943,105,1814,Song_8943,2019,78
8944,447,827,Song_8944,1994,53
8945,745,1050,Song_8945,2022,52
8946,689,1493,Song_8946,2021,95
8947,311,1053,Song_8947,1982,97
8948,522,701,Song_8948,1991,67
8949,939,2194,Song_8949,1989,94
8950,635,964,Song_8950,2012,73
8951,645,983,Song_8951,2015,97
8952,873,291,Song_8952,2001,68
8953,1000,2039,Song_8953,2012,67
8954,493,586,Song_8954,2001,93
8955,734,2017,Song_8955,2017,92
8956,415,440,Song_8956,1995,69
8957,876,808,Song_8957,1987,89
8958,892,218,Song_8958,2012,55
8959,326,1851,Song_8959,2013,52
8960,1018,291,Song_8960,2000,97
8961,847,731,Song_8961,1983,58
